userId_url,css-4rbku5 href 2,Username,UserId,Tweet_Url,Date-Time,Tweets,Comments,Retweets,Likes,css-4rbku5 href 6,Impressions
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1679797201449435136,Jul 14,Whoever has the most liked reply to this in 48 hours gets all my Twitter revenue for the next month!,251K,30K,550K,https://twitter.com/MrBeast/status/1679797201449435136/analytics,116M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1679500879127367680,Jul 13,My friend was randomly selected by Hershey to be in a blind taste test and the whole study was him trying Feastables then Hershey’s and rating them lol,3.2K,4.2K,174K,https://twitter.com/MrBeast/status/1679500879127367680/analytics,19M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1677709925663797249,Jul 8,"I launched 100,000 fireworks inside my house.. go watch the new video!",4.5K,4.4K,112K,https://twitter.com/MrBeast/status/1677709925663797249/analytics,12M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1676312181313269776,Jul 5,Today is America day,4.1K,5.3K,105K,https://twitter.com/MrBeast/status/1676312181313269776/analytics,11M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1675189736204378113,Jul 1,11K,10K,314K,35M,https://twitter.com/MrBeast/status/1675189736204378113/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1675971756077596672,Jul 4,He just followed me,1.9K,1.1K,73K,https://twitter.com/MrBeast/status/1675971756077596672/analytics,5.8M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1675517366006890500,Jul 2,I hit my tweet viewing limit for the day. Wtf do I do with my life now,14K,19K,333K,https://twitter.com/MrBeast/status/1675517366006890500/analytics,35M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1674761869658058759,Jun 30,50 million people saw me in my underwear yesterday.. why do I have this much power?,7.7K,7.5K,245K,https://twitter.com/MrBeast/status/1674761869658058759/analytics,34M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1674429048095916032,Jun 29,"Woke up and realized I was obese so I started lifting and walking 12,500 steps a day. Still got a long way to being yoked but I’m happy with my progress so far",26K,31K,739K,https://twitter.com/MrBeast/status/1674429048095916032/analytics,76M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1672952297163218946,Jun 25,"I was invited earlier this month to ride the titanic submarine, I said no. Kind of scary that I could have been on it",16K,41K,610K,https://twitter.com/MrBeast/status/1672952297163218946/analytics,103M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1670830281450831880,Jun 19,9.1K,10K,297K,31M,https://twitter.com/MrBeast/status/1670830281450831880/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1670969187605331973,Jun 20,Despite ^ I’m still gonna share everything I know publicly because life would be boring if I kept it all in haha. Also helping small creators is fun,1.1K,692,37K,https://twitter.com/MrBeast/status/1670969187605331973/analytics,5M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1670595966448070656,Jun 19,6K,9.1K,352K,37M,https://twitter.com/MrBeast/status/1670595966448070656/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1670596628640587777,Jun 19,Can we end the trend of photoshopping fake tweets of mine as thumbnails? Thx,1.8K,1.4K,105K,https://twitter.com/MrBeast/status/1670596628640587777/analytics,5.8M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1667984503808176129,Jun 12,6.2K,8K,298K,31M,https://twitter.com/MrBeast/status/1667984503808176129/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1667986192212828161,Jun 12,Was 40%+ body fat and now I’m sub 20% body fat. Give me 6 more months and I should be able to share some sick before and after pics,1.4K,902,80K,https://twitter.com/MrBeast/status/1667986192212828161/analytics,5.8M
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1667562532691689475,Jun 10,2.1K,1.7K,74K,10M,https://twitter.com/MrBeast/status/1667562532691689475/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,@MrBeast,·,https://twitter.com/MrBeast/status/1667609527745642496,Jun 11,748,388,27K,4.5M,https://twitter.com/MrBeast/status/1667609527745642496/analytics,
https://twitter.com/MrBeast,https://twitter.com/MrBeast,MrBeast,@MrBeast,https://twitter.com/MrBeast/status/1667925483885932547,Jun 11,Beat Squid Games by 5 million views. Second most viewed video in YouTube history in 24 hours right behind Chris rock slapping Will smith lol,1.2K,782,36K,https://twitter.com/MrBeast/status/1667925483885932547/analytics,4.5M
