UserId,Tweets,Likes,Comments,Retweets,Tweet_Url
@TrollFootball,Sanchez and Bentancur got a bit romantic,33K,187,1.5K,https://twitter.com/TrollFootball/status/1721649841892151416
@TrollFootball,Bro thinks he is Bellingham,91K,878,3.4K,https://twitter.com/TrollFootball/status/1721589970362654837
@TrollFootball,Twins,51K,193,2K,https://twitter.com/TrollFootball/status/1721541951798005786
@TrollFootball,"It's Tottenham vs Chelsea tonight. This London derby is fierce and full of cards.

Get over 5.5 total bookings @ MASSIVE 1.86",414,105,24,https://twitter.com/TrollFootball/status/1721529725615575390
@TrollFootball,Ancelotti confirms Bellingham has injured himself after carrying Real Madrid on his back all season.,97K,401,4.6K,https://twitter.com/TrollFootball/status/1721518753374994514
@TrollFootball,Girona at top of the La Liga table,107K,680,6K,https://twitter.com/TrollFootball/status/1721490203322290622
@TrollFootball,"Only the elites will get this

(",9.8K,191,774,https://twitter.com/TrollFootball/status/1721468753983029554
@TrollFootball,Mbappe corner taken quickly...,127K,766,4.9K,https://twitter.com/TrollFootball/status/1721308221338513713
@TrollFootball,When she wears your favourite perfume,41K,289,2.7K,https://twitter.com/TrollFootball/status/1721288923287003496
@TrollFootball,Mbappe corner taken quickly...,127K,766,4.9K,https://twitter.com/TrollFootball/status/1721308221338513713
@TrollFootball,Vinicius and Rodrygo tonight for Real Madrid,52K,276,2.2K,https://twitter.com/TrollFootball/status/1721287314310152556
@TrollFootball,Academy reject vs €100m star signing,31K,182,1.8K,https://twitter.com/TrollFootball/status/1721258280956080454
@TrollFootball,Darwin Nunez against Luton Town,22K,186,1.2K,https://twitter.com/TrollFootball/status/1721253356046311618
@TrollFootball,Antony had to reveal the message before kick off because he knew he wasn't scoring while Diaz was subbed in on 83rd minute and still delivered the message.,86K,571,7K,https://twitter.com/TrollFootball/status/1721233689751793765
@TrollFootball,POV: Darwin Nunez is cooking,65K,557,5.7K,https://twitter.com/TrollFootball/status/1721230911864230077
@TrollFootball,10/10 diving,39K,377,2.4K,https://twitter.com/TrollFootball/status/1720918856561000697
@TrollFootball,Late drama at St. James' park,42K,340,3.5K,https://twitter.com/TrollFootball/status/1720897910877962364
@TrollFootball,Bayern Munich’s last 10 Bundesliga games against Dortmund:  WWWWWWWDWW,36K,149,1.6K,https://twitter.com/TrollFootball/status/1720892589337936063
@TrollFootball,Accurate,39K,184,2.6K,https://twitter.com/TrollFootball/status/1720890620770754815
@TrollFootball,Saka against Newcastle United,40K,595,3.6K,https://twitter.com/TrollFootball/status/1720889056077197562
@TrollFootball,"League Cup: West Ham 3-1 Arsenal

Arsenal fans: We got knocked out to focus on the league.

Premier League: Newcastle United 1-0 Arsenal",48K,405,5K,https://twitter.com/TrollFootball/status/1720886810870518210
@TrollFootball,Borussia Dortmund's new owner,67K,178,1.8K,https://twitter.com/TrollFootball/status/1720886033070313491
@TrollFootball,"Wednesday: FC Saarbrücken 2-1 Bayern Munich

Today: Borussia Dortmund 0-4 Bayern Munich",32K,139,1.9K,https://twitter.com/TrollFootball/status/1720885187477696555
@TrollFootball,Welcome to the 'robbed by VAR' group Arsenal,60K,640,7.6K,https://twitter.com/TrollFootball/status/1720884124678750583
@TrollFootball,VAR referee watching Man Utd score a 91st min winner,46K,313,5.1K,https://twitter.com/TrollFootball/status/1720811849652773025
@TrollFootball,VAR thinking of new rules to disallow a Man Utd goal,64K,402,7.3K,https://twitter.com/TrollFootball/status/1720785501454467364
@TrollFootball,"*Manchester United scores a goal.*

VAR:",37K,302,4.4K,https://twitter.com/TrollFootball/status/1720783543301734498
@TrollFootball,Ballon d'Or all time ranking,51K,520,2.8K,https://twitter.com/TrollFootball/status/1720749681481793600
@TrollFootball,And the Oscar goes to...,43K,1K,3.7K,https://twitter.com/TrollFootball/status/1720530517223772359
@TrollFootball,New Record,111K,938,7.4K,https://twitter.com/TrollFootball/status/1720493613258244537
@TrollFootball,"Julian Alvarez supremacy

(",18K,154,953,https://twitter.com/TrollFootball/status/1720441859955163474
@TrollFootball,Today's date,62K,424,4.1K,https://twitter.com/TrollFootball/status/1720419923636211848
@TrollFootball,The Manchester United cycle,57K,422,5.4K,https://twitter.com/TrollFootball/status/1720405609772662996
@TrollFootball,Speed doesn't agree with the Ballon d'Or result,30K,411,2.7K,https://twitter.com/TrollFootball/status/1720373589642256796
@TrollFootball,Antony when he's against a defender,62K,958,7.6K,https://twitter.com/TrollFootball/status/1720174749219778996
@TrollFootball,Manchester United has a message for their fans,98K,806,8.8K,https://twitter.com/TrollFootball/status/1720133172866720193
@TrollFootball,How will I explain to my kids that Darwin Nunez missed the 1st chance but scored from the 2nd.,85K,650,5.1K,https://twitter.com/TrollFootball/status/1720085712064991260
@TrollFootball,West Ham vs Arsenal highlights,34K,218,2.4K,https://twitter.com/TrollFootball/status/1719827666528821631
@TrollFootball,Onana took Halloween too seriously and was trying to scare the ball away,62K,516,4.9K,https://twitter.com/TrollFootball/status/1719824012610621628
@TrollFootball,Man United fans right now,103K,642,5.7K,https://twitter.com/TrollFootball/status/1719820531162107949
@TrollFootball,Ten Hag can't even cook instant noodles,69K,505,6.5K,https://twitter.com/TrollFootball/status/1719818159283126339
@TrollFootball,Some sick person gave away his Man United season ticket in kids Halloween sweets,25K,243,1.7K,https://twitter.com/TrollFootball/status/1719803014561571024
@TrollFootball,"Messi’s longevity is unreal

(",21K,199,1.2K,https://twitter.com/TrollFootball/status/1719777989389406442
@TrollFootball,The best football prank,66K,306,5.1K,https://twitter.com/TrollFootball/status/1719769945209278787
@TrollFootball,Goated reply,46K,599,1.9K,https://twitter.com/TrollFootball/status/1719748634319683761
@TrollFootball,"Messi at 36 vs Ronaldo at 36

(",65K,370,3.4K,https://twitter.com/TrollFootball/status/1719336329157198275
@TrollFootball,"""Real Madrid fans still hopes we will join their club.""",77K,497,3.5K,https://twitter.com/TrollFootball/status/1719297383014490483
@TrollFootball,MLS vs Premier League,81K,254,3.5K,https://twitter.com/TrollFootball/status/1719129819714118108
@TrollFootball,Messi wins his 8th,43K,640,7.4K,https://twitter.com/TrollFootball/status/1719112559893131345
@TrollFootball,Lionel Messi,10K,197,1K,https://twitter.com/TrollFootball/status/1719107814579130376
@TrollFootball,Ronaldo fans watching Messi win his 8th,76K,667,5.6K,https://twitter.com/TrollFootball/status/1719106379741274436
@TrollFootball,Coming soon to Netflix,102K,1K,14K,https://twitter.com/TrollFootball/status/1719104838791823816
@TrollFootball,Maguire being escorted out of the building after he was caught trying to attend the Ballon d'Or gala.,11K,192,989,https://twitter.com/TrollFootball/status/1719100841859150154
@TrollFootball,Rema shook everyone's hand and left Messi hanging,34K,694,1.7K,https://twitter.com/TrollFootball/status/1719098135522259331
@TrollFootball,Make it make sense,208K,1.3K,20K,https://twitter.com/TrollFootball/status/1719091709852758247
@TrollFootball,"""Why are we still here? Just to suffer?""",56K,251,2K,https://twitter.com/TrollFootball/status/1719085313417474442
@TrollFootball,Ballon d'Or contenders arriving for the ceremony,10K,146,1.2K,https://twitter.com/TrollFootball/status/1719082495809831130
@TrollFootball,"Someone call the police, a robbery is about to take place in Paris.",69K,849,7.1K,https://twitter.com/TrollFootball/status/1719073945146581338
@TrollFootball,Messi winning Ballon d'Or over Haaland is like...,40K,368,5.9K,https://twitter.com/TrollFootball/status/1719072068371669031
@TrollFootball,"""Don’t you dare touch me you, I'm not your girlfriend.""",86K,382,5.2K,https://twitter.com/TrollFootball/status/1718750744629608643
@TrollFootball,Premier League goals this season,33K,194,2K,https://twitter.com/TrollFootball/status/1718713515790180533
@TrollFootball,It's Haaland Airlines,49K,276,3.1K,https://twitter.com/TrollFootball/status/1718696943935774991
@TrollFootball,Antony thought Doku was his girlfriend,105K,1.3K,9.2K,https://twitter.com/TrollFootball/status/1718688436545081795
@TrollFootball,"Rashford: ""I would like to thank my friend Kyle Walker. He kept me warm and cozy in his pocket in this cold Manchester weather.""",41K,314,3.5K,https://twitter.com/TrollFootball/status/1718686237077475680
@TrollFootball,RIP Manchester United,15K,274,1.7K,https://twitter.com/TrollFootball/status/1718683660914679854
@TrollFootball,Manchester derby FT score,34K,418,4.1K,https://twitter.com/TrollFootball/status/1718681614719324646
@TrollFootball,"Name: Rashford

Hype: Mbappe

Expectation: Ronaldo

Haircut: Bellingham

Predicted Performance: Haaland

Reality: Lukaku.. with a little touch of Heskey.. spiced with Timo Werner.. & flavoured with a little touch of Higuain.",111K,2K,14K,https://twitter.com/TrollFootball/status/1718679722849079341
@TrollFootball,Manchester United fans watching the derby,10K,242,1.6K,https://twitter.com/TrollFootball/status/1718677570093240496
@TrollFootball,Rashford on Instagram at half time,92K,411,4.3K,https://twitter.com/TrollFootball/status/1718675610627645735
@TrollFootball,"Haaland only score against small clubs they said, well said.",72K,447,5.3K,https://twitter.com/TrollFootball/status/1718672828055072887
@TrollFootball,Man United needs a goal against Man City and they bring on Mason Mount,11K,110,1K,https://twitter.com/TrollFootball/status/1718669047460426004
@TrollFootball,"Tag a Barca fan and say ""Hey Jude""",14K,493,2.1K,https://twitter.com/TrollFootball/status/1718610228726374652
@TrollFootball,LEAKED: Man United's starting XI against Man City,39K,446,2.5K,https://twitter.com/TrollFootball/status/1718596814662680685
@TrollFootball,Manchester derby day,75K,945,8.8K,https://twitter.com/TrollFootball/status/1718567858119004400
@TrollFootball,Chelsea fans,11K,151,1.1K,https://twitter.com/TrollFootball/status/1718372223629529119
@TrollFootball,Brentford have won more league games at Stamford Bridge in the last 6 months than Chelsea,13K,173,1.2K,https://twitter.com/TrollFootball/status/1718331778304295187
@TrollFootball,"Barca fans: Bellingham only scores tap ins.

Bellingham from 30 yards:",19K,163,1.6K,https://twitter.com/TrollFootball/status/1718323829016064222
@TrollFootball,"Forget Spain, Barca aren’t even the best club in Catalonia.",70K,358,4K,https://twitter.com/TrollFootball/status/1718315865236492448
@TrollFootball,Birmingham City after retiring shirt of 17 yrs old Bellingham,30K,134,2.8K,https://twitter.com/TrollFootball/status/1718312101108723908
@TrollFootball,"Vini: ""Look at this stadium Jude, we own it.""",78K,326,3.7K,https://twitter.com/TrollFootball/status/1718308537527419006
@TrollFootball,Chelsea fans,11K,151,1.1K,https://twitter.com/TrollFootball/status/1718372223629529119
@TrollFootball,Brentford have won more league games at Stamford Bridge in the last 6 months than Chelsea,13K,173,1.2K,https://twitter.com/TrollFootball/status/1718331778304295187
@TrollFootball,"Barca fans: Bellingham only scores tap ins.

Bellingham from 30 yards:",19K,163,1.6K,https://twitter.com/TrollFootball/status/1718323829016064222
@TrollFootball,Birmingham City after retiring shirt of 17 yrs old Bellingham,30K,134,2.8K,https://twitter.com/TrollFootball/status/1718312101108723908
@TrollFootball,Barca's new owner,84K,633,8K,https://twitter.com/TrollFootball/status/1718303118755008521
@TrollFootball,Bellingham at Real Madrid,132K,773,16K,https://twitter.com/TrollFootball/status/1718300954791960591
@TrollFootball,Bellingham to Barca fans after scoring the winner,105K,555,12K,https://twitter.com/TrollFootball/status/1718299520868470789
@TrollFootball,Bellingham after winning the game against Barcelona,32K,201,2.4K,https://twitter.com/TrollFootball/status/1718298310207787227
@TrollFootball,Pray for Chelsea,32K,373,3.6K,https://twitter.com/TrollFootball/status/1718267456001618138
@TrollFootball,"In the last 30 days:

Chelsea with Mudryk: 4 games, 3 wins, 1 draw

Chelsea without Mudryk: 1 game, 1 loss",20K,139,1.2K,https://twitter.com/TrollFootball/status/1718263613218017639
@TrollFootball,Brentford whenever they play against Chelsea,36K,273,1.9K,https://twitter.com/TrollFootball/status/1718261034044076371
@TrollFootball,Chelsea back to default settings,28K,426,3.5K,https://twitter.com/TrollFootball/status/1718258908488249370
@TrollFootball,Chelsea fans,46K,546,4.2K,https://twitter.com/TrollFootball/status/1718257602226766125
@TrollFootball,Chelsea is BACK!!,20K,308,2.1K,https://twitter.com/TrollFootball/status/1718248466101449001
@TrollFootball,El Clasico today,67K,494,4.1K,https://twitter.com/TrollFootball/status/1718215733681786952
@TrollFootball,Harry Kane right now,101K,706,5.4K,https://twitter.com/TrollFootball/status/1718011721791496236
@TrollFootball,0 shots on target but still winning the game,39K,164,1.9K,https://twitter.com/TrollFootball/status/1718000736271815161
@TrollFootball,Own goal has scored more league goals for Tottenham this season than Richarlison,29K,222,1.6K,https://twitter.com/TrollFootball/status/1717998522128077212
@TrollFootball,"No wonder AC Milan hasn't scored a goal in UCL this season, they are playing their goalkeeper up top",40K,266,1.9K,https://twitter.com/TrollFootball/status/1717593274943234377
@TrollFootball,Accurate,31K,284,1.8K,https://twitter.com/TrollFootball/status/1717549407883698375
@TrollFootball,"Group F of Champions League

(",126K,553,6.6K,https://twitter.com/TrollFootball/status/1717530471247069474
@TrollFootball,The duality of Premier League,74K,438,6.6K,https://twitter.com/TrollFootball/status/1717499574292550134
@TrollFootball,South African football,19K,441,2.2K,https://twitter.com/TrollFootball/status/1717490565527310552
@TrollFootball,Maguire > AC Milan,46K,391,3.3K,https://twitter.com/TrollFootball/status/1717284999487971596
@TrollFootball,"When it's a Champions League night

(",7.9K,160,1K,https://twitter.com/TrollFootball/status/1717192283647549681
@TrollFootball,"If this season continues like this, it's time to pack my bag and close this account.",66K,565,5.9K,https://twitter.com/TrollFootball/status/1717168635267960975
@TrollFootball,To every Galatasaray fan sending me hate messages,49K,854,2.3K,https://twitter.com/TrollFootball/status/1717130647435616673
@TrollFootball,Maguire starts playing and Man Utd have won 3 games in a row,76K,606,5.3K,https://twitter.com/TrollFootball/status/1717106728070738106
@TrollFootball,I am sorry Andre Onana,30K,523,3.3K,https://twitter.com/TrollFootball/status/1716925438843633677
@TrollFootball,They single handedly won the game for Man United tonight.,64K,648,5.7K,https://twitter.com/TrollFootball/status/1716923305654100118
@TrollFootball,ONANA SAVED A PENALTY IN THE 97TH MIN,70K,472,3.9K,https://twitter.com/TrollFootball/status/1716922442302849361
@TrollFootball,Me trying to watch the Champions League games tonight,28K,229,1.4K,https://twitter.com/TrollFootball/status/1716906475476684821
@TrollFootball,A Galatasaray fan watching the game against Bayern Munich,36K,298,1.4K,https://twitter.com/TrollFootball/status/1716888093201215533
@TrollFootball,Galatasaray getting cooked by Bayern Munich,65K,905,3.7K,https://twitter.com/TrollFootball/status/1716884023098945862
@TrollFootball,"Few things are certain in life:

1) Death
2) Taxes
3) A Galatasaray penalty",116K,1.5K,8.3K,https://twitter.com/TrollFootball/status/1716868131984146939
@TrollFootball,There's a new Elephant on top of the tree,64K,863,5.4K,https://twitter.com/TrollFootball/status/1716550668020768908
@TrollFootball,Coritiba's new goal kick strategy. Pep should take notes.,38K,349,2.7K,https://twitter.com/TrollFootball/status/1716527653405040658
@TrollFootball,League goals in October,66K,624,4.4K,https://twitter.com/TrollFootball/status/1716467827971080400
@TrollFootball,Chad USA,36K,191,1.9K,https://twitter.com/TrollFootball/status/1716443092876750971
@TrollFootball,"Mykhailo Mudryk has more league goals than Rashford, Antony, Hojlund and Mount combined this season",61K,750,4.5K,https://twitter.com/TrollFootball/status/1716408082580861254
@TrollFootball,Another 7-1 in Brazil,41K,254,1.7K,https://twitter.com/TrollFootball/status/1716380773496799249
@TrollFootball,I love this app,25K,227,1.2K,https://twitter.com/TrollFootball/status/1716140495359885452
@TrollFootball,Ramos is secretly a Barca fan,71K,333,3.5K,https://twitter.com/TrollFootball/status/1716102239301890320
@TrollFootball,Inter fans today,38K,219,1.7K,https://twitter.com/TrollFootball/status/1716092922884407443
@TrollFootball,POV: You are Sergio Ramos,128K,467,7.1K,https://twitter.com/TrollFootball/status/1716058795112075509
@TrollFootball,"“Lets put a smile on that face”

- Sergio Ramos, 2023.",183K,898,9.7K,https://twitter.com/TrollFootball/status/1716032187395416364
@TrollFootball,"Liverpool won
Man City won
Chelsea and Arsenal drew
Man Utd won

Admin right now:",117K,886,7.4K,https://twitter.com/TrollFootball/status/1715837121980723280
@TrollFootball,Huge 3 points for Arsenal,78K,648,7.2K,https://twitter.com/TrollFootball/status/1715808134042657093
@TrollFootball,Chelsea these days,25K,341,1.9K,https://twitter.com/TrollFootball/status/1715798528285360540
@TrollFootball,Saliba was playing basketball and Arsenal fans are wondering how it's a penalty,24K,311,1.6K,https://twitter.com/TrollFootball/status/1715771720798265447
@TrollFootball,Doku made Milner do push ups,39K,406,2.5K,https://twitter.com/TrollFootball/status/1715744651544564032
@TrollFootball,Julian Alvarez is doing everything to stop Haaland from winning the Ballon d'Or,43K,328,1.8K,https://twitter.com/TrollFootball/status/1715733213878821013
@TrollFootball,Salah made Pickford to pray for Gaza,42K,685,3.5K,https://twitter.com/TrollFootball/status/1715724467161178145
@TrollFootball,Salah,95K,985,9.7K,https://twitter.com/TrollFootball/status/1715718883150045564
@TrollFootball,1000 IQ,59K,358,5.7K,https://twitter.com/TrollFootball/status/1715671246375919894
@TrollFootball,Football is back,41K,334,2.7K,https://twitter.com/TrollFootball/status/1715654571614171446
@TrollFootball,Chelsea is coming for Arsenal,34K,577,3.3K,https://twitter.com/TrollFootball/status/1715470638595330484
@TrollFootball,1000 IQ,59K,358,5.7K,https://twitter.com/TrollFootball/status/1715671246375919894
@TrollFootball,Sadio Mane with Kylian Mbappe and Choupo-Moting,33K,253,2K,https://twitter.com/TrollFootball/status/1715445401992548475
@TrollFootball,When you've just been born and see your dad wearing a Man United shirt,74K,1.1K,6.1K,https://twitter.com/TrollFootball/status/1715422008794648641
@TrollFootball,When you go to her house and see a PS5 with FC 24 downloaded in it,3.7K,78,291,https://twitter.com/TrollFootball/status/1715364586482708493
@TrollFootball,"Bend it like Beckham

(",33K,211,2.3K,https://twitter.com/TrollFootball/status/1715336645652713544
@TrollFootball,Lockdown Arsenal was the Arsenal we all loved,23K,345,2.4K,https://twitter.com/TrollFootball/status/1714672845211521027
@TrollFootball,Reece James injured himself again in Chelsea training,87K,710,6K,https://twitter.com/TrollFootball/status/1714634044208542125
@TrollFootball,De Paul got betrayed by Messi,144K,841,5.4K,https://twitter.com/TrollFootball/status/1714618274434982347
@TrollFootball,Watch till the end,13K,523,2K,https://twitter.com/TrollFootball/status/1714600392518939111
@TrollFootball,Bald Lorenzo Insigne looks like Pep Guardiola.,73K,406,3.3K,https://twitter.com/TrollFootball/status/1714575748130836548
@TrollFootball,Vinicius forgot the ball,17K,460,1.2K,https://twitter.com/TrollFootball/status/1714543826310746493
@TrollFootball,San Marino have equalised against Denmark,27K,255,734,https://twitter.com/TrollFootball/status/1714372856920871107
@TrollFootball,"Camavinga can actually play anywhere, here he was playing for Scotland.",32K,285,1.6K,https://twitter.com/TrollFootball/status/1714365045654573200
@TrollFootball,Least racist Italian,22K,326,1.9K,https://twitter.com/TrollFootball/status/1714333912065802320
@TrollFootball,Drunk Messi > Drunk Grealish,52K,384,4K,https://twitter.com/TrollFootball/status/1714280978632585294
@TrollFootball,"The last digit of your like has to defend a 1v1 to save your life.

Are you alive!?",80K,3.5K,1.8K,https://twitter.com/TrollFootball/status/1713910632112611802
@TrollFootball,"Never ask a man his salary, a woman her age and Barca what they did with the Neymar's money.

(",50K,487,3.1K,https://twitter.com/TrollFootball/status/1713881946424565861
@TrollFootball,Haters will say it's fake,14K,695,1.4K,https://twitter.com/TrollFootball/status/1713840568172704064
@TrollFootball,Who is calling me?,20K,1.7K,1.1K,https://twitter.com/TrollFootball/status/1713589838589333931
@TrollFootball,Me right now,25K,311,1.3K,https://twitter.com/TrollFootball/status/1713575983133945900
@TrollFootball,Only true football fans will get this,95K,2K,5.7K,https://twitter.com/TrollFootball/status/1713524188298805547
@TrollFootball,"How football match ratings work

(",20K,178,913,https://twitter.com/TrollFootball/status/1713503019101200653
@TrollFootball,Day 7 of the international break,64K,603,7.4K,https://twitter.com/TrollFootball/status/1713477989143380061
@TrollFootball,Troll Football during international break since Germany started winning again,15K,133,540,https://twitter.com/TrollFootball/status/1713324457165455365
@TrollFootball,Pulisic after scoring against Germany,110K,2.1K,5.7K,https://twitter.com/TrollFootball/status/1713278108814524753
@TrollFootball,"*Sheikh Jassim has withdrawn his offer to buy Man United*

Their fans:",14K,201,1.4K,https://twitter.com/TrollFootball/status/1713277729938845869
@TrollFootball,"Who is the worst goalkeeper in the Premier League?

Me:",27K,512,2.5K,https://twitter.com/TrollFootball/status/1713224635892842880
@TrollFootball,Double standards,57K,708,3K,https://twitter.com/TrollFootball/status/1713180995791310931
@TrollFootball,This is brilliant,9.2K,264,1.2K,https://twitter.com/TrollFootball/status/1712813153606603000
@TrollFootball,I HATE INTERNATIONAL BREAKS,29K,288,1.7K,https://twitter.com/TrollFootball/status/1712794983382626653
@TrollFootball,Tottenham at the top of the table,55K,496,3.8K,https://twitter.com/TrollFootball/status/1712754688028770806
@TrollFootball,Where is bro going?,32K,414,1.3K,https://twitter.com/TrollFootball/status/1712557619557376385
@TrollFootball,GO,23K,3.4K,1.9K,https://twitter.com/TrollFootball/status/1712551557303251358
@TrollFootball,Football analysis in Portugal,23K,329,2.6K,https://twitter.com/TrollFootball/status/1712543528520397043
@TrollFootball,As a kid I thought Arsenal was named after Arsene Wenger,130K,2.4K,13K,https://twitter.com/TrollFootball/status/1712481606685147223
@TrollFootball,Bro just wanna enjoy life,48K,544,5.4K,https://twitter.com/TrollFootball/status/1712464612694925346
@TrollFootball,Where is bro going?,32K,414,1.3K,https://twitter.com/TrollFootball/status/1712557619557376385
@TrollFootball,Football analysis in Portugal,23K,329,2.6K,https://twitter.com/TrollFootball/status/1712543528520397043
@TrollFootball,Bro just wanna enjoy life,48K,544,5.4K,https://twitter.com/TrollFootball/status/1712464612694925346
@TrollFootball,Dalot is savage,100K,538,5K,https://twitter.com/TrollFootball/status/1712440484960809021
@TrollFootball,I'll just leave this here,68K,932,4.9K,https://twitter.com/TrollFootball/status/1712405068106944752
@TrollFootball,Bellingham goals this season:,43K,695,3.2K,https://twitter.com/TrollFootball/status/1712191322574983185
@TrollFootball,Tottenham is just happy to be there,81K,1.1K,9.9K,https://twitter.com/TrollFootball/status/1712158110729568351
@TrollFootball,"Assists this season:

Pele: 0
Maradona: 0
Ronaldinho: 0
Zidane: 0

Maguire: 1",83K,660,5.3K,https://twitter.com/TrollFootball/status/1711361804452909481
@TrollFootball,Harry Kane,45K,299,1.9K,https://twitter.com/TrollFootball/status/1711339335688024124
@TrollFootball,"Time traveler: *moves a chair*

The timeline:",33K,173,1.4K,https://twitter.com/TrollFootball/status/1711154139005145147
@TrollFootball,Lamine Yamal carrying Barcelona,54K,359,3.1K,https://twitter.com/TrollFootball/status/1711108598607258033
@TrollFootball,Bro thinks he's Ronaldinho,60K,793,3K,https://twitter.com/TrollFootball/status/1711090958136140164
@TrollFootball,Arsenal vs Man City,59K,620,8.1K,https://twitter.com/TrollFootball/status/1711083064384696441
@TrollFootball,Haaland with his parents,55K,615,5.8K,https://twitter.com/TrollFootball/status/1711076811889574077
@TrollFootball,Haaland without De Bruyne,176K,1.1K,16K,https://twitter.com/TrollFootball/status/1711071111188717647
@TrollFootball,"Man City without KDB, Rodri and Haaland",53K,507,3.5K,https://twitter.com/TrollFootball/status/1711069695305277451
@TrollFootball,Arsenal fans when they realise they play their masters Man City today,17K,342,996,https://twitter.com/TrollFootball/status/1710999094901068165
@TrollFootball,Tottenham at the top of the table after selling Harry Kane,49K,267,3K,https://twitter.com/TrollFootball/status/1710980326514721123
@TrollFootball,The last time Arsenal beat Man City in the league:,5.8K,215,790,https://twitter.com/TrollFootball/status/1710967412290474261
@TrollFootball,Cry Watch: Zinchenko now has more Insta stories than assists this season.,62K,618,4.5K,https://twitter.com/TrollFootball/status/1710954318495408564
@TrollFootball,"Clean sheets in October

Onana: 0
Giroud: 1",205K,747,18K,https://twitter.com/TrollFootball/status/1710788170025926874
@TrollFootball,Monday night RAW,28K,235,1.7K,https://twitter.com/TrollFootball/status/1710706307869683779
@TrollFootball,"No one: 

Jude Bellingham after scoring a goal:",80K,343,4.4K,https://twitter.com/TrollFootball/status/1710697513265533307
@TrollFootball,Onana in goal celebration,70K,433,3.6K,https://twitter.com/TrollFootball/status/1710691047892746474
@TrollFootball,Man Utd to Chelsea after they win 3 games in a row,34K,266,2.1K,https://twitter.com/TrollFootball/status/1710683940015554571
@TrollFootball,Equality,20K,389,1.5K,https://twitter.com/TrollFootball/status/1710626241378750513
@TrollFootball,David Luiz looks like a guy who's been stranded on an island for a year,57K,825,4.3K,https://twitter.com/TrollFootball/status/1710589768575467651
@TrollFootball,It's matchday folks,46K,241,2.7K,https://twitter.com/TrollFootball/status/1710584845699514399
@TrollFootball,I have just witnessed a murder on the timeline,30K,1.6K,5.8K,https://twitter.com/TrollFootball/status/1710391381301109026
@TrollFootball,An important update for the Man United fans,37K,589,4.3K,https://twitter.com/TrollFootball/status/1710356890071240749
